STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2022,,891,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2023,,866,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2024,,927,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2015,,11497,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2016,,11740,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2017,,11218,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2018,,11372,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2019,,11716,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2020,,12006,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2021,,12115,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2022,,13685,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,FR,France,2023,,13518,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2014,,1083,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2015,,1022,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2016,,974,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2017,,976,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2018,,899,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2019,,841,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2020,,806,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2021,,817,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2022,,752,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2023,,772,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2024,,810,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2015,,2970,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2016,,2761,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2017,,2499,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2018,,1982,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2019,,1923,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2020,,1854,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2021,,1865,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2022,,1750,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2023,,1872,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2024,,1914,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2015,,1194,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2016,,1129,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2017,,1078,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2018,,1009,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2019,,988,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2020,,932,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2021,,985,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2022,,1003,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2023,,988,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2024,,880,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2015,,40,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2016,,38,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2017,,43,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2018,,39,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2019,,41,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2020,,43,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,17291,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,16832,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,15652,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,15463,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,14803,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,14821,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,14834,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,14305,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,13392,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2024,,13525,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2015,,859,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2016,,865,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2017,,849,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2018,,801,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2019,,712,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2020,,685,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2021,,661,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2022,,690,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2023,,695,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2015,,95,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2016,,110,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2017,,113,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2018,,116,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2019,,119,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2020,,119,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2021,,126,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2022,,121,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2023,,139,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2024,,132,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2015,,588,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2016,,547,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2017,,548,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2018,,543,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2019,,506,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2020,,473,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2021,,488,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2022,,482,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2023,,476,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,LV,Latvia,2024,,449,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,ME,Montenegro,2022,,211,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2015,,853,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2016,,813,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2017,,766,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2018,,732,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2019,,709,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MK,North Macedonia,2020,,676,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2015,,96,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2016,,89,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2017,,88,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2018,,90,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2019,,100,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2020,,100,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2021,,103,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2022,,103,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,MT,Malta,2023,,105,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2015,,2752,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2016,,2720,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2017,,2799,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2018,,2789,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2019,,2809,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2020,,2739,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2021,,2862,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2022,,2863,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2023,,2770,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NL,Netherlands,2024,,2723,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2015,,757,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2016,,747,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2017,,809,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2018,,837,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2019,,833,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2020,,878,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2021,,893,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2022,,879,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2023,,858,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,NO,Norway,2024,,863,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2015,,8405,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2016,,7714,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2017,,6971,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2018,,6710,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2019,,6575,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2020,,6305,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2021,,6296,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2022,,5873,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2023,,5972,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PL,Poland,2024,,5815,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2015,,2743,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2016,,2577,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2017,,2415,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2018,,2222,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2019,,2173,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,TOTAL,Total,THS_PER,Thousand persons,PT,Portugal,2020,,2056,,,,,
